transaction_id,timestamp,amount,user_id,merchant_category,device,location,ip_address,user_transaction_count,is_fraud
TXN0013481,2025-08-29 23:55:43.652966,2700.021219579844,USER00432,Retail,Web,Bhopal,174.67.73.213,32,0
TXN0013482,2025-07-22 10:59:24.652966,171.70334277210856,USER00189,Entertainment,Web,Ahmedabad,177.38.8.62,43,0
TXN0013483,2025-07-02 20:24:37.652966,257.70094340727695,USER00450,Groceries,Web,Pune,166.140.72.98,36,0
TXN0013484,2025-07-21 04:41:56.652966,644.4429018059694,USER00422,Food,Android,Bhopal,101.185.195.199,38,0
TXN0013485,2025-09-19 21:08:23.652966,1179.522050691586,USER00043,Utilities,Web,Bhopal,186.224.231.215,48,0
TXN0013486,2025-09-02 03:26:51.652966,83980.7469528652,USER00004,Electronics,Android,Kochi,103.206.55.77,31,0
TXN0013487,2025-08-09 14:43:52.652966,277.17622480168075,USER00261,Groceries,Web,Kolkata,191.63.248.132,43,0
TXN0013488,2025-07-12 22:18:27.652966,59.71867124054711,USER00485,Transport,iOS,Jaipur,160.154.88.63,46,0
TXN0013489,2025-09-24 14:50:07.652966,489.3996519286654,USER00369,Groceries,Android,Mumbai,107.159.120.102,43,0
TXN0013490,2025-07-29 02:03:00.652966,512.0420255379032,USER00058,Healthcare,Web,Chennai,245.13.127.51,44,0
TXN0013491,2025-08-26 09:53:16.652966,179.32263771532104,USER00037,Retail,iOS,Kochi,211.210.133.199,35,0
TXN0013492,2025-08-19 17:37:36.652966,20.483600533925607,USER00410,Healthcare,Android,Lucknow,210.5.76.200,40,0
TXN0013493,2025-08-19 02:54:48.652966,187.65194369952113,USER00235,Electronics,iOS,Pune,242.243.149.176,38,0
TXN0013494,2025-07-18 17:01:26.652966,83204.9445071604,USER00265,Food,Web,Kolkata,128.52.228.217,45,0
TXN0013495,2025-08-24 17:32:10.652966,52889.0358942226,USER00015,Entertainment,Web,Bhopal,209.58.75.143,34,0
TXN0013496,2025-07-20 23:18:03.652966,696.7580768385967,USER00088,Healthcare,Web,Bhopal,225.192.166.233,35,0
TXN0013497,2025-09-04 05:19:06.652966,34.67026652631939,USER00472,Transport,Web,Chennai,196.217.154.219,49,0
TXN0013498,2025-09-11 21:20:48.652966,79745.68736113473,USER00099,Utilities,Android,Kochi,244.80.221.188,40,1
TXN0013499,2025-08-26 01:58:35.652966,499.61504019526234,USER00496,Electronics,Android,Kolkata,253.20.93.81,38,0
TXN0013500,2025-09-05 10:03:58.652966,961.8978632550595,USER00105,Healthcare,Android,Mumbai,221.232.152.210,48,0
TXN0013501,2025-09-06 09:51:09.652966,301.81177519737435,USER00217,Transport,Web,Chennai,171.93.170.148,47,0
TXN0013502,2025-08-29 16:48:41.652966,1314.0986129270887,USER00410,Entertainment,Web,Mumbai,180.239.194.124,40,0
TXN0013503,2025-08-26 00:39:20.652966,155.9855156316425,USER00191,Groceries,iOS,Bhopal,175.150.231.87,39,1
TXN0013504,2025-07-19 04:47:43.652966,136.67930847857352,USER00215,Retail,iOS,Delhi,110.24.55.98,49,0
TXN0013505,2025-07-08 12:05:05.652966,614.9546920103921,USER00198,Entertainment,Android,Jaipur,225.197.126.185,27,0
TXN0013506,2025-08-28 06:18:23.652966,742.072771520335,USER00105,Transport,Web,Kolkata,140.39.120.248,48,0
TXN0013507,2025-07-14 14:37:09.652966,41.5990012472607,USER00027,Entertainment,Web,Jaipur,133.135.88.23,46,0
TXN0013508,2025-09-12 14:01:39.652966,118.8576061378534,USER00182,Electronics,iOS,Jaipur,173.214.187.116,31,0
TXN0013509,2025-07-08 11:21:34.652966,672.732043582701,USER00083,Healthcare,Android,Lucknow,180.81.34.252,47,0
TXN0013510,2025-07-14 12:43:08.652966,37.311515557303004,USER00159,Food,Web,Kolkata,115.172.243.68,28,0
TXN0013511,2025-07-27 08:45:08.652966,5.608633130978774,USER00230,Food,iOS,Bangalore,196.253.232.98,46,0
TXN0013512,2025-08-26 11:45:16.652966,894.8739735661632,USER00235,Retail,Android,Chennai,111.24.74.25,38,0
TXN0013513,2025-09-23 05:11:38.652966,103.16673177727509,USER00288,Transport,Android,Kolkata,149.19.137.97,55,0
TXN0013514,2025-07-24 06:58:51.652966,424.1963392764252,USER00386,Transport,Android,Bhopal,151.24.248.237,46,0
TXN0013515,2025-09-25 16:40:10.652966,2021.2753724001802,USER00018,Retail,iOS,Kochi,244.9.14.47,36,0
TXN0013516,2025-08-21 22:38:53.652966,460.25808401009635,USER00284,Transport,Web,Hyderabad,133.45.184.99,47,0
TXN0013517,2025-09-10 22:14:27.652966,422.31879620659015,USER00071,Healthcare,iOS,Hyderabad,146.126.158.31,35,0
TXN0013518,2025-09-16 02:33:52.652966,56038.96584031718,USER00215,Retail,Web,Ahmedabad,245.173.189.173,49,0
TXN0013519,2025-07-28 19:00:50.652966,393.3234583213343,USER00117,Food,Web,Ahmedabad,102.219.82.248,33,0
TXN0013520,2025-07-20 18:49:48.652966,93.06807152367959,USER00100,Food,Web,Ahmedabad,131.63.26.196,42,0
TXN0013521,2025-09-22 10:59:28.652966,19.858186663832363,USER00088,Electronics,Android,Bangalore,151.36.187.145,35,0
TXN0013522,2025-09-05 23:35:18.652966,10569.808114368469,USER00348,Electronics,Web,Chennai,170.27.221.199,39,0
TXN0013523,2025-07-04 09:39:04.652966,34.04833839639383,USER00153,Groceries,Android,Chennai,215.195.138.221,37,0
TXN0013524,2025-09-07 10:33:27.652966,83.27108381471463,USER00295,Healthcare,iOS,Bhopal,135.16.215.165,47,0
TXN0013525,2025-09-05 23:01:09.652966,481.33521737153586,USER00177,Transport,Web,Kochi,116.204.178.43,36,0
TXN0013526,2025-08-22 21:37:38.652966,19051.557952825235,USER00132,Electronics,iOS,Kochi,133.205.163.128,46,0
TXN0013527,2025-08-30 19:34:16.652966,1198.672889127375,USER00493,Groceries,iOS,Kochi,221.100.247.19,26,0
TXN0013528,2025-07-26 17:07:56.652966,53877.70566142374,USER00308,Groceries,Web,Pune,169.84.33.155,31,0
TXN0013529,2025-09-06 05:53:01.652966,25898.11946532724,USER00122,Food,Web,Kolkata,130.186.73.120,42,0
TXN0013530,2025-08-25 12:56:54.652966,560.4691024539328,USER00211,Healthcare,Android,Chennai,242.230.224.252,39,0
TXN0013531,2025-09-25 21:33:36.652966,58719.85249727378,USER00068,Healthcare,Web,Lucknow,115.13.3.174,50,0
TXN0013532,2025-08-15 05:30:29.652966,29.316900154693883,USER00057,Entertainment,Android,Kochi,169.177.28.208,35,0
TXN0013533,2025-07-02 08:20:20.652966,823.2108529276958,USER00013,Transport,Android,Kolkata,252.105.174.243,43,0
TXN0013534,2025-08-12 15:01:56.652966,441.85707479352834,USER00193,Retail,Web,Kochi,202.122.105.59,37,0
TXN0013535,2025-09-02 09:20:35.652966,219.2074943490205,USER00063,Healthcare,Web,Mumbai,147.99.165.152,50,0
TXN0013536,2025-09-05 12:13:11.652966,63599.64579450299,USER00482,Entertainment,Web,Chennai,149.109.220.23,41,0
TXN0013537,2025-09-03 06:27:48.652966,66340.9174964722,USER00327,Retail,Android,Pune,200.79.2.105,39,0
TXN0013538,2025-07-07 04:37:57.652966,479.7088257201255,USER00153,Transport,Android,Bangalore,226.211.28.66,37,0
TXN0013539,2025-09-23 01:25:16.652966,85185.35161477789,USER00023,Healthcare,Android,Pune,109.255.16.228,41,0
TXN0013540,2025-08-02 12:25:35.652966,8126.8080228114995,USER00030,Retail,Android,Bhopal,163.240.121.202,50,0
TXN0013541,2025-08-13 03:41:38.652966,244.7359659561792,USER00369,Retail,Android,Kolkata,207.22.123.46,43,0
TXN0013542,2025-09-22 03:14:31.652966,1037.3186769794065,USER00189,Food,Web,Mumbai,211.226.222.8,43,0
TXN0013543,2025-08-10 15:52:23.652966,195.1919014407372,USER00391,Entertainment,Android,Chennai,214.7.137.196,32,0
TXN0013544,2025-07-28 18:19:58.652966,33727.85938375288,USER00310,Groceries,Web,Lucknow,210.11.22.172,40,1
TXN0013545,2025-07-13 23:24:23.652966,393.9880282629056,USER00109,Healthcare,Android,Bangalore,185.121.33.142,39,0
TXN0013546,2025-09-06 04:42:09.652966,250.5948449274814,USER00401,Utilities,Android,Chennai,246.96.140.137,33,0
TXN0013547,2025-08-21 11:29:56.652966,634.1654770395613,USER00353,Healthcare,Web,Hyderabad,255.34.199.43,44,0
TXN0013548,2025-08-16 11:00:34.652966,261.1658726292598,USER00060,Food,iOS,Lucknow,193.22.95.224,39,0
TXN0013549,2025-08-19 06:33:23.652966,568.4245942415068,USER00066,Electronics,iOS,Chennai,243.77.213.88,41,0
TXN0013550,2025-08-06 06:04:26.652966,80567.84102687081,USER00166,Transport,Android,Pune,135.166.172.170,39,0
TXN0013551,2025-08-21 09:04:46.652966,964.025610754463,USER00492,Retail,Web,Ahmedabad,214.155.54.133,34,0
TXN0013552,2025-09-13 20:25:56.652966,451.991325166975,USER00141,Electronics,iOS,Bangalore,188.22.19.222,48,0
TXN0013553,2025-07-06 09:03:49.652966,59711.49440465266,USER00052,Groceries,iOS,Bangalore,198.12.118.212,51,1
TXN0013554,2025-09-25 23:11:33.652966,331.4994092074675,USER00180,Electronics,Web,Delhi,159.136.6.45,38,0
TXN0013555,2025-09-10 04:20:55.652966,127.8750720168829,USER00032,Retail,iOS,Hyderabad,197.40.213.111,34,0
TXN0013556,2025-07-23 23:01:07.652966,9.70951920085144,USER00214,Utilities,Android,Hyderabad,131.125.101.127,41,0
TXN0013557,2025-07-06 17:13:09.652966,28.055285894074267,USER00265,Utilities,Android,Mumbai,196.102.149.165,45,0
TXN0013558,2025-07-29 03:24:52.652966,660.9307629061104,USER00017,Groceries,Android,Jaipur,144.15.137.112,35,0
TXN0013559,2025-09-29 07:47:27.652966,142.83480927441897,USER00126,Transport,iOS,Delhi,148.91.197.131,42,0
TXN0013560,2025-08-11 22:35:57.652966,536.4003874129512,USER00082,Food,Web,Chennai,171.136.191.48,45,0
TXN0013561,2025-08-22 20:23:22.652966,368.3069114402597,USER00040,Utilities,Web,Jaipur,203.154.139.212,37,0
TXN0013562,2025-08-14 17:42:24.652966,90.93085252463617,USER00104,Utilities,Android,Pune,124.168.80.209,43,0
TXN0013563,2025-08-01 20:40:50.652966,5.513242458151228,USER00219,Groceries,Android,Bangalore,241.58.167.55,45,0
TXN0013564,2025-07-02 15:48:20.652966,158.54755731109773,USER00459,Transport,Android,Lucknow,192.211.238.154,44,0
TXN0013565,2025-08-09 04:52:51.652966,599.869097649096,USER00182,Entertainment,Android,Delhi,104.249.129.48,31,0
TXN0013566,2025-07-21 01:15:12.652966,51.157144424955405,USER00384,Food,iOS,Kochi,212.14.216.8,44,0
TXN0013567,2025-08-03 15:42:16.652966,145.86267837357858,USER00438,Electronics,Android,Jaipur,238.50.71.176,47,0
TXN0013568,2025-07-10 02:24:43.652966,101.98981603090024,USER00156,Electronics,iOS,Delhi,212.31.201.15,31,0
TXN0013569,2025-09-25 14:33:41.652966,212.7025957557721,USER00456,Groceries,Android,Chennai,139.84.75.135,43,0
TXN0013570,2025-08-26 16:13:11.652966,47271.832389833406,USER00178,Healthcare,Web,Delhi,240.224.34.159,33,0
TXN0013571,2025-09-18 13:47:52.652966,1065.5676501805879,USER00018,Entertainment,iOS,Pune,221.26.209.249,36,0
TXN0013572,2025-07-04 14:54:16.652966,823.6741456517831,USER00141,Healthcare,Web,Hyderabad,189.200.168.16,48,0
TXN0013573,2025-09-11 18:09:11.652966,1534.9428339636145,USER00161,Entertainment,Web,Ahmedabad,104.9.93.57,40,0
TXN0013574,2025-07-24 01:32:05.652966,73.84415541095352,USER00399,Food,Web,Bangalore,245.230.228.215,37,0
TXN0013575,2025-09-07 02:32:56.652966,50311.94965411473,USER00214,Retail,Android,Pune,177.227.3.158,41,0
TXN0013576,2025-08-12 07:21:22.652966,699.6622718292095,USER00422,Electronics,Web,Ahmedabad,242.209.14.42,38,0
TXN0013577,2025-07-09 09:14:32.652966,163.97532718119825,USER00222,Transport,Web,Mumbai,203.174.203.35,41,0
TXN0013578,2025-09-29 04:32:14.652966,154.3422764910269,USER00262,Entertainment,Web,Ahmedabad,136.158.223.210,44,0
TXN0013579,2025-07-26 10:17:20.652966,598.0598980887557,USER00045,Food,iOS,Kochi,134.170.211.177,52,0
TXN0013580,2025-07-21 06:32:23.652966,84086.24358886627,USER00187,Groceries,Android,Kochi,116.72.190.34,31,0
TXN0013581,2025-07-18 03:03:12.652966,178.25586438367293,USER00354,Entertainment,Web,Mumbai,208.69.15.89,31,0
TXN0013582,2025-08-03 02:55:57.652966,21726.368423577474,USER00375,Groceries,Android,Kochi,197.55.140.91,37,0
TXN0013583,2025-08-01 08:00:49.652966,3761.1077380564525,USER00467,Food,iOS,Hyderabad,138.149.255.146,33,0
TXN0013584,2025-07-08 06:13:15.652966,140.48797665287125,USER00241,Transport,Android,Kochi,198.249.176.62,40,0
TXN0013585,2025-08-31 22:27:25.652966,600.3680474663965,USER00225,Electronics,Web,Delhi,153.216.37.140,51,1
TXN0013586,2025-08-31 20:49:33.652966,57673.24664733073,USER00334,Electronics,Android,Bhopal,238.11.140.136,37,0
TXN0013587,2025-07-11 13:10:18.652966,271.4445862366748,USER00048,Transport,Android,Jaipur,196.118.172.19,36,0
TXN0013588,2025-07-04 20:43:54.652966,566.1723016105115,USER00111,Electronics,Android,Lucknow,110.68.230.70,44,0
TXN0013589,2025-08-17 18:11:11.652966,1247.6283772859686,USER00425,Entertainment,Android,Lucknow,123.228.52.136,30,0
TXN0013590,2025-08-13 02:17:51.652966,265.47988091432546,USER00083,Retail,Android,Lucknow,131.54.68.55,47,0
TXN0013591,2025-09-18 14:41:51.652966,72249.74291630364,USER00104,Healthcare,iOS,Bangalore,146.20.177.149,43,1
TXN0013592,2025-07-04 11:45:44.652966,12456.780324356108,USER00463,Healthcare,Web,Chennai,117.100.200.86,40,0
TXN0013593,2025-08-28 16:28:49.652966,17.64403427101483,USER00074,Transport,Android,Lucknow,196.107.46.113,39,0
TXN0013594,2025-09-17 13:26:34.652966,70.03249004850568,USER00055,Utilities,Android,Kolkata,177.130.217.14,38,0
TXN0013595,2025-08-31 23:09:41.652966,151.36413124212433,USER00317,Retail,Web,Bangalore,219.35.81.172,42,0
TXN0013596,2025-08-03 14:45:53.652966,1086.5302700153757,USER00002,Retail,Web,Pune,132.55.120.175,43,0
TXN0013597,2025-09-21 18:18:29.652966,1461.1191176855814,USER00242,Healthcare,Web,Delhi,141.68.85.111,36,0
TXN0013598,2025-07-26 11:16:47.652966,20.4717188056862,USER00372,Entertainment,Web,Pune,131.33.159.94,39,0
TXN0013599,2025-07-26 03:41:35.652966,150.43643686111642,USER00258,Food,Android,Kolkata,157.40.40.185,44,0
TXN0013600,2025-07-12 15:04:13.652966,132.66891275080232,USER00469,Electronics,Web,Jaipur,179.247.231.4,40,0
TXN0013601,2025-08-17 03:17:48.652966,298.42709937165057,USER00332,Entertainment,iOS,Delhi,165.116.40.89,33,0
TXN0013602,2025-07-25 07:12:02.652966,51588.9843079965,USER00010,Food,Android,Jaipur,104.193.18.160,29,0
TXN0013603,2025-08-04 05:54:35.652966,197.87149044652412,USER00076,Transport,iOS,Jaipur,158.175.158.125,45,0
TXN0013604,2025-09-20 23:41:24.652966,143.03621014471742,USER00423,Retail,Web,Ahmedabad,142.141.177.39,43,0
TXN0013605,2025-07-07 10:37:16.652966,62.49928770167232,USER00258,Entertainment,iOS,Kolkata,133.107.234.138,44,1
TXN0013606,2025-09-19 22:19:44.652966,1750.3009222853643,USER00121,Entertainment,Android,Bangalore,151.39.1.224,45,0
TXN0013607,2025-08-03 13:06:03.652966,92.47758888786089,USER00321,Utilities,Android,Bhopal,174.41.134.230,44,0
TXN0013608,2025-08-21 14:42:51.652966,1918.8445622463148,USER00450,Healthcare,Android,Bhopal,206.143.91.226,36,0
TXN0013609,2025-09-17 06:11:47.652966,312.93646399120445,USER00215,Food,Android,Lucknow,155.2.3.85,49,0
TXN0013610,2025-07-25 03:26:10.652966,164.48455459329534,USER00476,Food,iOS,Mumbai,113.51.248.31,40,0
TXN0013611,2025-07-09 05:40:41.652966,61070.44738471766,USER00245,Utilities,Android,Lucknow,207.100.75.75,50,0
TXN0013612,2025-09-15 11:24:39.652966,1593.3332535401926,USER00337,Groceries,Android,Bangalore,169.28.40.58,39,0
TXN0013613,2025-08-29 09:48:09.652966,193.28726193829579,USER00180,Retail,Android,Hyderabad,196.88.10.44,38,0
TXN0013614,2025-08-31 07:28:41.652966,194.56501125971013,USER00488,Food,Web,Chennai,206.17.237.123,46,0
TXN0013615,2025-08-13 17:37:52.652966,33.93929350439305,USER00341,Healthcare,iOS,Hyderabad,143.53.237.187,43,0
TXN0013616,2025-09-14 08:15:44.652966,79.85368936995978,USER00300,Electronics,Web,Chennai,108.232.251.76,45,1
TXN0013617,2025-07-11 10:42:45.652966,593.0789049874469,USER00290,Utilities,Android,Jaipur,118.9.220.214,46,0
TXN0013618,2025-08-31 20:57:06.652966,854.9118492855979,USER00073,Electronics,Web,Ahmedabad,189.28.171.217,38,0
TXN0013619,2025-08-14 12:06:06.652966,210.3634302348078,USER00209,Electronics,Android,Lucknow,192.189.119.143,41,0
TXN0013620,2025-08-27 08:47:55.652966,302.5067650418351,USER00241,Healthcare,Web,Hyderabad,105.25.76.222,40,0
TXN0013621,2025-07-14 06:39:00.652966,1355.4595014657032,USER00362,Electronics,Android,Lucknow,226.42.210.35,32,0
TXN0013622,2025-07-10 11:05:38.652966,544.5166416155673,USER00173,Entertainment,Android,Bhopal,216.69.234.227,46,0
TXN0013623,2025-07-08 01:11:39.652966,8398.595617830746,USER00416,Utilities,Android,Ahmedabad,181.119.169.132,45,1
TXN0013624,2025-09-29 03:52:58.652966,24.10229671012376,USER00005,Entertainment,Web,Pune,153.47.219.48,55,0
TXN0013625,2025-07-05 09:28:48.652966,442.65671541015877,USER00462,Utilities,Android,Kochi,118.208.56.142,44,0
TXN0013626,2025-08-07 19:10:40.652966,522.4271765635617,USER00366,Electronics,Web,Kolkata,144.59.189.92,40,0
TXN0013627,2025-08-01 13:46:39.652966,60.22214251849821,USER00495,Transport,Android,Jaipur,245.123.26.12,44,0
TXN0013628,2025-09-26 13:49:44.652966,169.9875601943317,USER00217,Transport,iOS,Chennai,175.140.74.80,47,0
TXN0013629,2025-09-22 11:02:58.652966,144.37741215611092,USER00214,Groceries,Android,Chennai,248.136.211.239,41,0
TXN0013630,2025-09-07 11:26:17.652966,774.1054610960923,USER00447,Entertainment,iOS,Lucknow,202.52.208.210,33,0
TXN0013631,2025-07-08 11:18:37.652966,39.12794969362189,USER00325,Groceries,Android,Jaipur,131.59.190.237,45,0
TXN0013632,2025-09-16 03:28:53.652966,136.36441883846842,USER00310,Food,Android,Chennai,109.25.47.10,40,0
TXN0013633,2025-07-14 12:57:48.652966,753.4307667399934,USER00038,Food,Android,Chennai,246.80.30.243,41,0
TXN0013634,2025-07-08 04:15:33.652966,944.4687275766888,USER00393,Entertainment,Android,Ahmedabad,159.226.223.205,49,0
TXN0013635,2025-09-29 09:28:43.652966,236.47242400900834,USER00061,Entertainment,Android,Hyderabad,182.183.242.59,34,0
TXN0013636,2025-09-18 01:28:51.652966,257.52255287813045,USER00095,Retail,Web,Pune,255.172.169.247,44,0
TXN0013637,2025-08-14 01:31:41.652966,7069.950227414276,USER00233,Utilities,Web,Chennai,142.21.97.135,42,1
TXN0013638,2025-07-07 11:27:03.652966,536.2461592329283,USER00277,Food,Web,Mumbai,117.117.214.160,39,1
TXN0013639,2025-07-31 10:15:43.652966,131.9184032125064,USER00036,Utilities,iOS,Chennai,118.237.196.254,45,0
TXN0013640,2025-08-30 10:54:28.652966,79832.32943420978,USER00001,Groceries,Android,Chennai,158.244.76.248,42,0
TXN0013641,2025-08-31 22:54:03.652966,653.1384192807292,USER00150,Electronics,Android,Delhi,143.176.14.203,44,0
TXN0013642,2025-08-13 02:02:29.652966,598.7872229054614,USER00471,Utilities,Android,Ahmedabad,148.176.112.61,44,0
TXN0013643,2025-07-08 13:05:09.652966,717.6787449244015,USER00215,Food,iOS,Kochi,140.60.184.38,49,1
TXN0013644,2025-07-12 01:03:32.652966,54931.52403369548,USER00399,Electronics,iOS,Kolkata,111.15.55.89,37,0
TXN0013645,2025-09-05 22:37:23.652966,93815.16260916954,USER00046,Electronics,iOS,Jaipur,250.93.139.221,31,0
TXN0013646,2025-07-07 13:47:01.652966,428.616318795958,USER00065,Groceries,iOS,Kolkata,124.111.42.49,31,0
TXN0013647,2025-08-25 10:56:57.652966,811.9039555330894,USER00006,Retail,Web,Chennai,100.97.167.13,33,0
TXN0013648,2025-07-07 05:25:32.652966,51.87360409862849,USER00424,Utilities,iOS,Bangalore,216.238.43.29,46,0
TXN0013649,2025-07-30 18:59:22.652966,507.8099851243767,USER00419,Transport,iOS,Lucknow,251.47.85.29,41,0
TXN0013650,2025-09-22 16:15:44.652966,560.628828533534,USER00081,Entertainment,iOS,Lucknow,164.174.117.243,61,1
TXN0013651,2025-08-08 04:38:21.652966,73370.51162430868,USER00189,Transport,iOS,Mumbai,255.184.192.115,43,1
TXN0013652,2025-08-10 03:46:22.652966,821.776142717993,USER00151,Healthcare,Web,Kochi,233.154.164.127,43,0
TXN0013653,2025-07-11 11:05:03.652966,25897.822662131857,USER00148,Transport,Android,Pune,183.141.200.58,34,0
TXN0013654,2025-08-31 02:12:05.652966,32988.73847006582,USER00028,Food,iOS,Jaipur,206.196.88.98,40,1
TXN0013655,2025-09-13 03:59:06.652966,197.81102311442498,USER00165,Groceries,Web,Delhi,112.4.97.227,32,0
TXN0013656,2025-08-11 01:44:04.652966,689.528133814556,USER00466,Electronics,Web,Chennai,159.200.100.238,46,0
TXN0013657,2025-07-24 18:58:26.652966,157.33731579758197,USER00135,Groceries,Web,Ahmedabad,188.244.18.35,35,1
TXN0013658,2025-09-24 02:24:26.652966,14974.085636887834,USER00254,Utilities,Android,Jaipur,184.32.6.233,31,0
TXN0013659,2025-08-29 08:53:47.652966,5876.1159907865585,USER00305,Entertainment,iOS,Kochi,226.115.109.218,48,0
TXN0013660,2025-09-16 14:43:58.652966,53669.9545693829,USER00495,Retail,Android,Jaipur,234.94.210.32,44,0
TXN0013661,2025-09-04 05:03:07.652966,88.0452058209221,USER00212,Utilities,Web,Hyderabad,174.155.203.135,35,0
TXN0013662,2025-08-31 17:49:40.652966,930.0198483509124,USER00280,Healthcare,Android,Delhi,190.186.229.179,54,0
TXN0013663,2025-07-03 04:29:55.652966,924.2862882599038,USER00080,Healthcare,Web,Mumbai,156.34.31.22,42,0
TXN0013664,2025-08-15 04:18:30.652966,48417.40164568924,USER00269,Healthcare,Web,Chennai,134.210.219.227,33,0
TXN0013665,2025-08-08 10:22:55.652966,2042.0671299507883,USER00348,Electronics,iOS,Hyderabad,179.93.242.163,39,0
TXN0013666,2025-08-16 05:28:09.652966,62.5306819020371,USER00391,Healthcare,Web,Delhi,213.36.139.32,32,0
TXN0013667,2025-09-17 08:39:05.652966,140.75213996189348,USER00015,Entertainment,Android,Hyderabad,145.190.179.67,34,0
TXN0013668,2025-08-12 17:20:32.652966,871.5958381002312,USER00087,Healthcare,Android,Mumbai,125.207.176.103,38,0
TXN0013669,2025-09-25 14:11:17.652966,9954.936931066277,USER00407,Healthcare,Web,Hyderabad,255.253.128.141,45,0
TXN0013670,2025-08-31 08:58:45.652966,13826.607826321813,USER00380,Entertainment,iOS,Kolkata,215.128.4.33,31,0
TXN0013671,2025-08-31 06:41:43.652966,324.226865849193,USER00223,Entertainment,Android,Delhi,185.211.213.144,31,0
TXN0013672,2025-07-11 23:46:41.652966,870.6943177074548,USER00325,Electronics,iOS,Bhopal,247.87.227.81,45,0
TXN0013673,2025-08-04 03:08:50.652966,1026.3680491360444,USER00091,Utilities,iOS,Kochi,192.131.169.86,43,0
TXN0013674,2025-09-03 08:32:25.652966,279.6157563870309,USER00492,Retail,iOS,Chennai,235.96.76.140,34,0
TXN0013675,2025-09-05 18:27:21.652966,1236.6354050618315,USER00316,Healthcare,iOS,Jaipur,107.70.96.16,35,0
TXN0013676,2025-09-16 04:08:26.652966,25.63560976806342,USER00266,Food,Web,Delhi,233.37.69.82,38,1
TXN0013677,2025-07-04 16:18:10.652966,46.96429449991383,USER00307,Retail,Web,Kolkata,248.144.99.225,47,0
TXN0013678,2025-08-15 05:51:32.652966,232.2779204442316,USER00320,Groceries,Web,Bangalore,126.160.18.54,37,0
TXN0013679,2025-08-21 08:58:37.652966,257.0420673214325,USER00106,Healthcare,iOS,Delhi,112.76.126.152,45,0
TXN0013680,2025-08-03 00:31:49.652966,27417.67982634788,USER00253,Healthcare,Android,Lucknow,129.158.66.28,37,0
TXN0013681,2025-08-28 05:29:16.652966,151.27387720005873,USER00199,Retail,Android,Ahmedabad,115.154.20.62,46,0
TXN0013682,2025-07-20 20:17:51.652966,47.31457940581048,USER00056,Groceries,Web,Lucknow,213.247.133.49,50,0
TXN0013683,2025-07-12 15:27:25.652966,1113.2042581618732,USER00416,Utilities,Android,Jaipur,245.89.103.71,45,0
TXN0013684,2025-07-12 03:04:04.652966,5.8442930254654515,USER00407,Healthcare,Web,Hyderabad,175.189.49.57,45,0
TXN0013685,2025-07-03 08:25:05.652966,474.8154952106525,USER00438,Utilities,iOS,Kolkata,101.218.231.15,47,0
TXN0013686,2025-08-28 22:38:31.652966,592.0721938923855,USER00239,Entertainment,Web,Pune,145.151.32.37,27,0
TXN0013687,2025-09-09 09:53:30.652966,24362.851903068575,USER00457,Retail,Android,Bangalore,206.114.152.234,45,0
TXN0013688,2025-07-08 17:10:25.652966,205.26822449665235,USER00477,Utilities,Web,Hyderabad,242.231.237.212,44,0
TXN0013689,2025-08-28 17:18:33.652966,96.32037172916343,USER00347,Healthcare,Web,Pune,136.241.139.199,27,0
TXN0013690,2025-09-16 19:15:25.652966,61883.501892693566,USER00486,Food,Android,Mumbai,212.106.1.236,45,0
TXN0013691,2025-09-21 18:56:30.652966,1431.5605613455748,USER00341,Utilities,Web,Chennai,137.60.248.89,43,0
TXN0013692,2025-07-20 22:56:17.652966,1768.5895117032974,USER00363,Entertainment,Web,Bhopal,118.69.247.14,41,0
TXN0013693,2025-09-27 23:07:06.652966,176.60527340694247,USER00454,Transport,Android,Pune,114.207.129.201,35,0
TXN0013694,2025-08-26 19:27:52.652966,330.38418566340357,USER00218,Electronics,Web,Lucknow,174.90.255.126,44,0
TXN0013695,2025-07-14 09:20:31.652966,79761.1698815987,USER00212,Retail,iOS,Hyderabad,177.187.226.198,35,0
TXN0013696,2025-09-02 00:56:55.652966,320.0813365763421,USER00189,Electronics,Web,Lucknow,148.187.235.98,43,0
TXN0013697,2025-08-20 13:36:06.652966,26496.849592898427,USER00335,Retail,Android,Delhi,124.44.43.110,36,0
TXN0013698,2025-07-27 00:58:24.652966,512.1684365473224,USER00365,Groceries,iOS,Ahmedabad,193.147.92.160,48,0
TXN0013699,2025-08-05 15:54:18.652966,1356.1449216118885,USER00102,Food,iOS,Pune,243.195.240.140,39,0
TXN0013700,2025-08-12 00:48:03.652966,64854.9592042147,USER00404,Utilities,Android,Delhi,181.208.148.159,36,1
TXN0013701,2025-08-17 21:31:31.652966,317.6740835416376,USER00437,Electronics,Android,Jaipur,157.61.105.83,42,0
TXN0013702,2025-09-10 12:16:39.652966,976.0460575716626,USER00143,Groceries,Web,Hyderabad,237.56.191.197,45,0
TXN0013703,2025-08-31 10:28:15.652966,2266.715014576645,USER00285,Groceries,iOS,Delhi,119.103.215.95,49,0
TXN0013704,2025-08-14 07:50:00.652966,485.779261187979,USER00070,Groceries,iOS,Kolkata,156.120.74.17,45,0
TXN0013705,2025-07-20 05:00:59.652966,665.7523651336662,USER00336,Electronics,iOS,Mumbai,174.220.1.149,53,0
